IPP_CODE,IPO_SEQN,IPP_TITL,FAC_CODE,FAC_NAME,IPP_DPTC,DPT_NAME,IPO_AYRC,AYR_SNAM,IPO_BEGD,MOA_NAME,,,,
RRDSRGSORT01,15,Research Degree: Division of Orthopaedics and Musculoskeletal Science,MDS,Faculty of Medical Sciences,SURGS_MDS,Division of Surgery and Interventional Science,2013,2013/14,23-Sep-13,Part-time,,,,
RRDSRGSSPO01,4,"Research Degree: Institute of Sport, Exercise and Health",MDS,Faculty of Medical Sciences,SURGS_MDS,Division of Surgery and Interventional Science,2011,2011/12,26-Sep-11,Part-time,,,,
RRDSRGSSPO01,5,"Research Degree: Institute of Sport, Exercise and Health",MDS,Faculty of Medical Sciences,SURGS_MDS,Division of Surgery and Interventional Science,2012,2012/13,24-Sep-12,Full-time,,,,
RRDSRGSSPO01,6,"Research Degree: Institute of Sport, Exercise and Health",MDS,Faculty of Medical Sciences,SURGS_MDS,Division of Surgery and Interventional Science,2012,2012/13,24-Sep-12,Part-time,,,,
RRDSRGSSPO01,3,"Research Degree: Institute of Sport, Exercise and Health",MDS,Faculty of Medical Sciences,SURGS_MDS,Division of Surgery and Interventional Science,2011,2011/12,26-Sep-11,Full-time,,,,
RRDSRGSURL01,11,Research Degree: Urology,MDS,Faculty of Medical Sciences,SURGS_MDS,Division of Surgery and Interventional Science,2011,2011/12,26-Sep-11,Part-time,,,,
RRDSRGSURL01,12,Research Degree: Urology,MDS,Faculty of Medical Sciences,SURGS_MDS,Division of Surgery and Interventional Science,2012,2012/13,24-Sep-12,Full-time,,,,
RRDSRGSURL01,10,Research Degree: Urology,MDS,Faculty of Medical Sciences,SURGS_MDS,Division of Surgery and Interventional Science,2011,2011/12,26-Sep-11,Full-time,,,,
RRDSRGSURL01,13,Research Degree: Urology,MDS,Faculty of Medical Sciences,SURGS_MDS,Division of Surgery and Interventional Science,2012,2012/13,24-Sep-12,Part-time,,,,
RRDSTASING01,12,Research Degree:  Statistical Science,MAP,Faculty of Mathematical and Physical Sciences,STATS_MAP,Statistical Science,2012,2012/13,24-Sep-12,Full-time,,,,
RRDSTASING01,13,Research Degree:  Statistical Science,MAP,Faculty of Mathematical and Physical Sciences,STATS_MAP,Statistical Science,2012,2012/13,24-Sep-12,Part-time,,,,
RRDSTASING01,11,Research Degree:  Statistical Science,MAP,Faculty of Mathematical and Physical Sciences,STATS_MAP,Statistical Science,2011,2011/12,26-Sep-11,Part-time,,,,
RRDSTASING01,10,Research Degree:  Statistical Science,MAP,Faculty of Mathematical and Physical Sciences,STATS_MAP,Statistical Science,2011,2011/12,26-Sep-11,Full-time,,,,
RRDSTASING01,14,Research Degree:  Statistical Science,MAP,Faculty of Mathematical and Physical Sciences,STATS_MAP,Statistical Science,2013,2013/14,23-Sep-13,Full-time,,,,
RRDSTASING01,15,Research Degree:  Statistical Science,MAP,Faculty of Mathematical and Physical Sciences,STATS_MAP,Statistical Science,2013,2013/14,23-Sep-13,Part-time,,,,
RRDSTSSING01,13,Research Degree:  Science and Technology Studies,MAP,Faculty of Mathematical and Physical Sciences,SCITS_MAP,Science and Technology Studies,2012,2012/13,24-Sep-12,Part-time,,,,
RRDSTSSING01,12,Research Degree:  Science and Technology Studies,MAP,Faculty of Mathematical and Physical Sciences,SCITS_MAP,Science and Technology Studies,2012,2012/13,24-Sep-12,Full-time,,,,
RRDSTSSING01,15,Research Degree:  Science and Technology Studies,MAP,Faculty of Mathematical and Physical Sciences,SCITS_MAP,Science and Technology Studies,2013,2013/14,23-Sep-13,Part-time,,,,
RRDSTSSING01,10,Research Degree:  Science and Technology Studies,MAP,Faculty of Mathematical and Physical Sciences,SCITS_MAP,Science and Technology Studies,2011,2011/12,26-Sep-11,Full-time,,,,
RRDSTSSING01,11,Research Degree:  Science and Technology Studies,MAP,Faculty of Mathematical and Physical Sciences,SCITS_MAP,Science and Technology Studies,2011,2011/12,26-Sep-11,Part-time,,,,
RRDSTSSING01,14,Research Degree:  Science and Technology Studies,MAP,Faculty of Mathematical and Physical Sciences,SCITS_MAP,Science and Technology Studies,2013,2013/14,23-Sep-13,Full-time,,,,
RRDTRLSING01,14,Research Degree: Translation Studies,ART,Faculty of Arts and Humanities,DUTCH_ART,Dutch,2013,2013/14,23-Sep-13,Full-time,,,,
RRDTRLSING01,15,Research Degree: Translation Studies,ART,Faculty of Arts and Humanities,DUTCH_ART,Dutch,2013,2013/14,23-Sep-13,Part-time,,,,
RRDTRLSING01,13,Research Degree: Translation Studies,ART,Faculty of Arts and Humanities,DUTCH_ART,Dutch,2012,2012/13,24-Sep-12,Part-time,,,,
RRDTRLSING01,11,Research Degree: Translation Studies,ART,Faculty of Arts and Humanities,DUTCH_ART,Dutch,2011,2011/12,26-Sep-11,Part-time,,,,
RRDTRLSING01,12,Research Degree: Translation Studies,ART,Faculty of Arts and Humanities,DUTCH_ART,Dutch,2012,2012/13,24-Sep-12,Full-time,,,,
RRDTRLSING01,10,Research Degree: Translation Studies,ART,Faculty of Arts and Humanities,DUTCH_ART,Dutch,2011,2011/12,26-Sep-11,Full-time,,,,
RRDWMNSING01,14,Research Degree: Institute for Women's Health,PHS,Faculty of Population Health Sciences,WOMEN_PHS,Institute for Women's Health,2013,2013/14,23-Sep-13,Full-time,,,,
RRDWMNSING01,10,Research Degree: Institute for Women's Health,PHS,Faculty of Population Health Sciences,WOMEN_PHS,Institute for Women's Health,2011,2011/12,26-Sep-11,Full-time,,,,
RRDWMNSING01,12,Research Degree: Institute for Women's Health,PHS,Faculty of Population Health Sciences,WOMEN_PHS,Institute for Women's Health,2012,2012/13,24-Sep-12,Full-time,,,,
RRDWMNSING01,11,Research Degree: Institute for Women's Health,PHS,Faculty of Population Health Sciences,WOMEN_PHS,Institute for Women's Health,2011,2011/12,26-Sep-11,Part-time,,,,
RRDWMNSING01,13,Research Degree: Institute for Women's Health,PHS,Faculty of Population Health Sciences,WOMEN_PHS,Institute for Women's Health,2012,2012/13,24-Sep-12,Part-time,,,,
RRDWMNSING01,15,Research Degree: Institute for Women's Health,PHS,Faculty of Population Health Sciences,WOMEN_PHS,Institute for Women's Health,2013,2013/14,23-Sep-13,Part-time,,,,
RRDWOLSING01,11,Research Degree:  Wolfson Institute of Biomedical Research,MDS,Faculty of Medical Sciences,WOLFS_MDS,Wolfson Institute for Biomedical Research,2011,2011/12,26-Sep-11,Part-time,,,,
RRDWOLSING01,13,Research Degree:  Wolfson Institute of Biomedical Research,MDS,Faculty of Medical Sciences,WOLFS_MDS,Wolfson Institute for Biomedical Research,2012,2012/13,24-Sep-12,Part-time,,,,
RRDWOLSING01,10,Research Degree:  Wolfson Institute of Biomedical Research,MDS,Faculty of Medical Sciences,WOLFS_MDS,Wolfson Institute for Biomedical Research,2011,2011/12,26-Sep-11,Full-time,,,,
RRDWOLSING01,12,Research Degree:  Wolfson Institute of Biomedical Research,MDS,Faculty of Medical Sciences,WOLFS_MDS,Wolfson Institute for Biomedical Research,2012,2012/13,24-Sep-12,Full-time,,,,
RRDWOLSING01,15,Research Degree:  Wolfson Institute of Biomedical Research,MDS,Faculty of Medical Sciences,WOLFS_MDS,Wolfson Institute for Biomedical Research,2013,2013/14,23-Sep-13,Part-time,,,,
RRDWOLSING01,14,Research Degree:  Wolfson Institute of Biomedical Research,MDS,Faculty of Medical Sciences,WOLFS_MDS,Wolfson Institute for Biomedical Research,2013,2013/14,23-Sep-13,Full-time,,,,
TMRANTSING01,11,MRes Anthropology,SHS,Faculty of Social and Historical Sciences,ANTHR_SHS,Anthropology,2013,2013/14,23-Sep-13,Full-time,,,,
TMRANTSING01,9,MRes Anthropology,SHS,Faculty of Social and Historical Sciences,ANTHR_SHS,Anthropology,2012,2012/13,24-Sep-12,Full-time,,,,
TMRARCSAAC01,10,MRes Adaptive Architecture and Computation,BEN,Faculty of the Built Environment,BSGST_BEN,Bartlett School of Graduate Studies,2013,2013/14,23-Sep-13,Full-time,,,,
TMRARCSAAC01,9,MRes Adaptive Architecture and Computation,BEN,Faculty of the Built Environment,BSGST_BEN,Bartlett School of Graduate Studies,2013,2013/14,23-Sep-13,Modular/flexible study,,,,
TMRARCSAAC01,8,MRes Adaptive Architecture and Computation,BEN,Faculty of the Built Environment,BSGST_BEN,Bartlett School of Graduate Studies,2012,2012/13,24-Sep-12,Modular/flexible study,,,,
TMRARCSAAC01,5,MRes Adaptive Architecture and Computation,BEN,Faculty of the Built Environment,BSGST_BEN,Bartlett School of Graduate Studies,2012,2012/13,24-Sep-12,Full-time,,,,
TMRASAAVIS01,9,MRes Advanced Spatial Analysis and Visualisation,BEN,Faculty of the Built Environment,CASAN_BEN,Centre for Advanced Spatial Analysis,2013,2013/14,23-Sep-13,Modular/flexible study,,,,
TMRASAAVIS01,8,MRes Advanced Spatial Analysis and Visualisation,BEN,Faculty of the Built Environment,CASAN_BEN,Centre for Advanced Spatial Analysis,2012,2012/13,24-Sep-12,Modular/flexible study,,,,
TMRASAAVIS01,5,MRes Advanced Spatial Analysis and Visualisation,BEN,Faculty of the Built Environment,CASAN_BEN,Centre for Advanced Spatial Analysis,2012,2012/13,24-Sep-12,Full-time,,,,
TMRASAAVIS01,10,MRes Advanced Spatial Analysis and Visualisation,BEN,Faculty of the Built Environment,CASAN_BEN,Centre for Advanced Spatial Analysis,2013,2013/14,23-Sep-13,Full-time,,,,
TMRBENSING01,9,MRes Biochemical Engineering,ENG,Faculty of Engineering Sciences,BENGN_ENG,Biochemical Engineering,2013,2013/14,23-Sep-13,Full-time,FULL_TIME,23-08-13,2013-08-23,"insert into PROGRAM_INSTANCE(program_id, deadline, sequence, study_option) values((select id from PROGRAM where code = 'TMRBENSING01'), '2013-08-23',9,'FULL_TIME');"
TMRBENSING01,7,MRes Biochemical Engineering,ENG,Faculty of Engineering Sciences,BENGN_ENG,Biochemical Engineering,2012,2012/13,24-Sep-12,Full-time,FULL_TIME,24-08-12,2012-08-24,"insert into PROGRAM_INSTANCE(program_id, deadline, sequence, study_option) values((select id from PROGRAM where code = 'TMRBENSING01'), '2012-08-24',7,'FULL_TIME');"
TMRBISSBEC01,3,"MRes Biodiversity, Evolution & Conservation",LIF,Faculty of Life Sciences,BIOSC_LIF,Division of Biosciences,2013,2013/14,23-Sep-13,Full-time,,,,
TMRBISSBEC01,1,"MRes Biodiversity, Evolution & Conservation",LIF,Faculty of Life Sciences,BIOSC_LIF,Division of Biosciences,2012,2012/13,24-Sep-12,Full-time,,,,
TMRBISSING01,5,MRes Biosciences,LIF,Faculty of Life Sciences,BIOSC_LIF,Division of Biosciences,2012,2012/13,24-Sep-12,Full-time,,,,
TMRBISSING01,7,MRes Biosciences,LIF,Faculty of Life Sciences,BIOSC_LIF,Division of Biosciences,2013,2013/14,23-Sep-13,Full-time,,,,
TMRBLTSEDS01,8,MRes Built Environment: Energy Demand Studies,BEN,Faculty of the Built Environment,ENERG_BEN,UCL Energy Institute,2012,2012/13,24-Sep-12,Full-time,,,,
TMRBLTSEDS01,11,MRes Built Environment: Energy Demand Studies,BEN,Faculty of the Built Environment,ENERG_BEN,UCL Energy Institute,2013,2013/14,23-Sep-13,Full-time,,,,
TMRBLTSHRS01,8,MRes Built Environment: Heritage Science,BEN,Faculty of the Built Environment,BSGST_BEN,Bartlett School of Graduate Studies,2012,2012/13,24-Sep-12,Full-time,,,,
TMRBLTSHRS01,10,MRes Built Environment: Heritage Science,BEN,Faculty of the Built Environment,BSGST_BEN,Bartlett School of Graduate Studies,2013,2013/14,23-Sep-13,Modular/flexible study,,,,
TMRBLTSHRS01,11,MRes Built Environment: Heritage Science,BEN,Faculty of the Built Environment,BSGST_BEN,Bartlett School of Graduate Studies,2013,2013/14,23-Sep-13,Full-time,,,,
TMRBLTSHRS01,7,MRes Built Environment: Heritage Science,BEN,Faculty of the Built Environment,BSGST_BEN,Bartlett School of Graduate Studies,2012,2012/13,24-Sep-12,Modular/flexible study,,,,
TMRBOLSSYN01,7,MRes Synthetic Biology,LIF,Faculty of Life Sciences,BIOSC_LIF,Division of Biosciences,2013,2013/14,23-Sep-13,Full-time,,,,
TMRBOLSSYN01,5,MRes Synthetic Biology,LIF,Faculty of Life Sciences,BIOSC_LIF,Division of Biosciences,2012,2012/13,24-Sep-12,Full-time,,,,
TMRBOLSSYS01,7,MRes Systems Biology,MAP,Faculty of Mathematical and Physical Sciences,CMPLX_MAP,Centre for Maths &Phys In Life Sci &Exprmntal Biol,2013,2013/14,23-Sep-13,Full-time,,,,
TMRCHESMMS09,7,MRes Molecular Modelling and Materials Science,MAP,Faculty of Mathematical and Physical Sciences,CHEMS_MAP,Chemistry,2012,2012/13,24-Sep-12,Full-time,,,,
TMRCHESMMS09,9,MRes Molecular Modelling and Materials Science,MAP,Faculty of Mathematical and Physical Sciences,CHEMS_MAP,Chemistry,2013,2013/14,23-Sep-13,Full-time,,,,
TMRCHESODD01,4,MRes Organic Chemistry: Drug Discovery,MAP,Faculty of Mathematical and Physical Sciences,CHEMS_MAP,Chemistry,2012,2012/13,24-Sep-12,Not in attendance: was Full-time,,,,
TMRCHESODD01,3,MRes Organic Chemistry: Drug Discovery,MAP,Faculty of Mathematical and Physical Sciences,CHEMS_MAP,Chemistry,2012,2012/13,24-Sep-12,Full-time,,,,
TMRCIVSUSR01,9,MRes Urban Sustainability and Resilience,ENG,Faculty of Engineering Sciences,CIVLG_ENG,"Civil, Environmental and Geomatic Engineering",2013,2013/14,23-Sep-13,Full-time,FULL_TIME,23-08-13,2013-08-23,"insert into PROGRAM_INSTANCE(program_id, deadline, sequence, study_option) values((select id from PROGRAM where code = 'TMRCIVSUSR01'), '2013-08-23',9,'FULL_TIME');"
TMRCIVSUSR01,7,MRes Urban Sustainability and Resilience,ENG,Faculty of Engineering Sciences,CIVLG_ENG,"Civil, Environmental and Geomatic Engineering",2012,2012/13,24-Sep-12,Full-time,FULL_TIME,24-08-12,2012-08-24,"insert into PROGRAM_INSTANCE(program_id, deadline, sequence, study_option) values((select id from PROGRAM where code = 'TMRCIVSUSR01'), '2012-08-24',7,'FULL_TIME');"
TMRCMPSMBC01,11,MRes Modelling Biological Complexity,MAP,Faculty of Mathematical and Physical Sciences,CMPLX_MAP,Centre for Maths &Phys In Life Sci &Exprmntal Biol,2013,2013/14,23-Sep-13,Full-time,,,,
TMRCOMSFNC01,7,MRes Financial Computing,ENG,Faculty of Engineering Sciences,COMPS_ENG,Computer Science,2012,2012/13,24-Sep-12,Full-time,FULL_TIME,24-08-12,2012-08-24,"insert into PROGRAM_INSTANCE(program_id, deadline, sequence, study_option) values((select id from PROGRAM where code = 'TMRCOMSFNC01'), '2012-08-24',7,'FULL_TIME');"
TMRCOMSFNC01,9,MRes Financial Computing,ENG,Faculty of Engineering Sciences,COMPS_ENG,Computer Science,2013,2013/14,23-Sep-13,Full-time,FULL_TIME,23-08-13,2013-08-23,"insert into PROGRAM_INSTANCE(program_id, deadline, sequence, study_option) values((select id from PROGRAM where code = 'TMRCOMSFNC01'), '2013-08-23',9,'FULL_TIME');"
TMRCOMSVEI01,9,"MRes Virtual Environments, Imaging and Visualisation",ENG,Faculty of Engineering Sciences,COMPS_ENG,Computer Science,2013,2013/14,23-Sep-13,Full-time,FULL_TIME,23-08-13,2013-08-23,"insert into PROGRAM_INSTANCE(program_id, deadline, sequence, study_option) values((select id from PROGRAM where code = 'TMRCOMSVEI01'), '2013-08-23',9,'FULL_TIME');"
TMRCOMSVEI01,7,"MRes Virtual Environments, Imaging and Visualisation",ENG,Faculty of Engineering Sciences,COMPS_ENG,Computer Science,2012,2012/13,24-Sep-12,Full-time,FULL_TIME,24-08-12,2012-08-24,"insert into PROGRAM_INSTANCE(program_id, deadline, sequence, study_option) values((select id from PROGRAM where code = 'TMRCOMSVEI01'), '2012-08-24',7,'FULL_TIME');"
TMRCOMSWEB01,1,MRes Web Science,ENG,Faculty of Engineering Sciences,COMPS_ENG,Computer Science,2012,2012/13,24-Sep-12,Full-time,FULL_TIME,24-08-12,2012-08-24,"insert into PROGRAM_INSTANCE(program_id, deadline, sequence, study_option) values((select id from PROGRAM where code = 'TMRCOMSWEB01'), '2012-08-24',1,'FULL_TIME');"
TMRCOMSWEB01,3,MRes Web Science,ENG,Faculty of Engineering Sciences,COMPS_ENG,Computer Science,2013,2013/14,23-Sep-13,Full-time,FULL_TIME,23-08-13,2013-08-23,"insert into PROGRAM_INSTANCE(program_id, deadline, sequence, study_option) values((select id from PROGRAM where code = 'TMRCOMSWEB01'), '2013-08-23',3,'FULL_TIME');"
TMREARSRDR01,4,MRes Risk and Disaster Reduction,MAP,Faculty of Mathematical and Physical Sciences,EARTH_MAP,Earth Sciences,2012,2012/13,24-Sep-12,Full-time,,,,
TMREARSRDR01,1,MRes Risk and Disaster Reduction,MAP,Faculty of Mathematical and Physical Sciences,EARTH_MAP,Earth Sciences,2013,2013/14,23-Sep-13,Full-time,,,,
TMRECOSING01,7,MRes Economics,SHS,Faculty of Social and Historical Sciences,ECONS_SHS,Economics,2013,2013/14,23-Sep-13,Full-time,,,,
TMREENSPHT01,7,MRes Photonics Systems Development,ENG,Faculty of Engineering Sciences,ELECN_ENG,Electronic and Electrical Engineering,2012,2012/13,24-Sep-12,Full-time,FULL_TIME,24-08-12,2012-08-24,"insert into PROGRAM_INSTANCE(program_id, deadline, sequence, study_option) values((select id from PROGRAM where code = 'TMREENSPHT01'), '2012-08-24',7,'FULL_TIME');"
TMREENSPHT01,9,MRes Photonics Systems Development,ENG,Faculty of Engineering Sciences,ELECN_ENG,Electronic and Electrical Engineering,2013,2013/14,23-Sep-13,Full-time,FULL_TIME,23-08-13,2013-08-23,"insert into PROGRAM_INSTANCE(program_id, deadline, sequence, study_option) values((select id from PROGRAM where code = 'TMREENSPHT01'), '2013-08-23',9,'FULL_TIME');"
TMREESSING01,6,MRes East European Studies,SES,School of Slavonic and Eastern European Studies,SSEES_SES,SSEES - School of Slavonic & East European Studies,2013,2013/14,23-Sep-13,Full-time,,,,
TMREESSING01,5,MRes East European Studies,SES,School of Slavonic and Eastern European Studies,SSEES_SES,SSEES - School of Slavonic & East European Studies,2012,2012/13,24-Sep-12,Full-time,,,,
TMRHEAAWLB01,4,MRes Lifelong Health and Wellbeing,ENG,Faculty of Engineering Sciences,CIVLG_ENG,"Civil, Environmental and Geomatic Engineering",2012,2012/13,24-Sep-12,Full-time,FULL_TIME,24-08-12,2012-08-24,"insert into PROGRAM_INSTANCE(program_id, deadline, sequence, study_option) values((select id from PROGRAM where code = 'TMRHEAAWLB01'), '2012-08-24',4,'FULL_TIME');"
TMRHEAAWLB01,9,MRes Lifelong Health and Wellbeing,ENG,Faculty of Engineering Sciences,CIVLG_ENG,"Civil, Environmental and Geomatic Engineering",2013,2013/14,23-Sep-13,Part-time,PART_TIME,23-08-13,2013-08-23,"insert into PROGRAM_INSTANCE(program_id, deadline, sequence, study_option) values((select id from PROGRAM where code = 'TMRHEAAWLB01'), '2013-08-23',9,'PART_TIME');"
TMRHEAAWLB01,7,MRes Lifelong Health and Wellbeing,ENG,Faculty of Engineering Sciences,CIVLG_ENG,"Civil, Environmental and Geomatic Engineering",2013,2013/14,23-Sep-13,Full-time,FULL_TIME,23-08-13,2013-08-23,"insert into PROGRAM_INSTANCE(program_id, deadline, sequence, study_option) values((select id from PROGRAM where code = 'TMRHEAAWLB01'), '2013-08-23',7,'FULL_TIME');"
TMRHEAAWLB01,6,MRes Lifelong Health and Wellbeing,ENG,Faculty of Engineering Sciences,CIVLG_ENG,"Civil, Environmental and Geomatic Engineering",2012,2012/13,24-Sep-12,Part-time,PART_TIME,24-08-12,2012-08-24,"insert into PROGRAM_INSTANCE(program_id, deadline, sequence, study_option) values((select id from PROGRAM where code = 'TMRHEAAWLB01'), '2012-08-24',6,'PART_TIME');"
TMRICHSBMD01,11,MRes Biomedicine,PHS,Faculty of Population Health Sciences,CHILD_PHS,Institute of Child Health,2013,2013/14,23-Sep-13,Full-time,,,,
TMRICHSBMD01,9,MRes Biomedicine,PHS,Faculty of Population Health Sciences,CHILD_PHS,Institute of Child Health,2012,2012/13,24-Sep-12,Full-time,,,,
TMRLIBSAIS01,13,"MRes Library, Archive and Information Studies",ART,Faculty of Arts and Humanities,INFST_ART,Information Studies,2012,2012/13,24-Sep-12,Part-time,,,,
TMRLIBSAIS01,11,"MRes Library, Archive and Information Studies",ART,Faculty of Arts and Humanities,INFST_ART,Information Studies,2012,2012/13,24-Sep-12,Full-time,,,,
TMRLIBSAIS01,16,"MRes Library, Archive and Information Studies",ART,Faculty of Arts and Humanities,INFST_ART,Information Studies,2013,2013/14,23-Sep-13,Full-time,,,,
TMRLIBSAIS01,18,"MRes Library, Archive and Information Studies",ART,Faculty of Arts and Humanities,INFST_ART,Information Studies,2013,2013/14,23-Sep-13,Part-time,,,,
TMRLINSPHO01,9,MRes Linguistics with specialisation in Phonology,BRN,Faculty of Brain Sciences,PSYLA_BRN,Division of Psychology and Language Sciences,2013,2013/14,23-Sep-13,Part-time,,,,
TMRLINSPHO01,7,MRes Linguistics with specialisation in Phonology,BRN,Faculty of Brain Sciences,PSYLA_BRN,Division of Psychology and Language Sciences,2013,2013/14,23-Sep-13,Full-time,,,,
TMRLINSPHO01,4,MRes Linguistics with specialisation in Phonology,BRN,Faculty of Brain Sciences,PSYLA_BRN,Division of Psychology and Language Sciences,2012,2012/13,24-Sep-12,Full-time,,,,
TMRLINSPHO01,6,MRes Linguistics with specialisation in Phonology,BRN,Faculty of Brain Sciences,PSYLA_BRN,Division of Psychology and Language Sciences,2012,2012/13,24-Sep-12,Part-time,,,,
TMRLINSPRA01,7,MRes Linguistics with specialisation in Pragmatics,BRN,Faculty of Brain Sciences,PSYLA_BRN,Division of Psychology and Language Sciences,2013,2013/14,23-Sep-13,Full-time,,,,
TMRLINSPRA01,6,MRes Linguistics with specialisation in Pragmatics,BRN,Faculty of Brain Sciences,PSYLA_BRN,Division of Psychology and Language Sciences,2012,2012/13,24-Sep-12,Part-time,,,,
TMRLINSPRA01,4,MRes Linguistics with specialisation in Pragmatics,BRN,Faculty of Brain Sciences,PSYLA_BRN,Division of Psychology and Language Sciences,2012,2012/13,24-Sep-12,Full-time,,,,
TMRLINSPRA01,9,MRes Linguistics with specialisation in Pragmatics,BRN,Faculty of Brain Sciences,PSYLA_BRN,Division of Psychology and Language Sciences,2013,2013/14,23-Sep-13,Part-time,,,,
TMRLINSSYN01,4,MRes Linguistics with specialisation in Syntax,BRN,Faculty of Brain Sciences,PSYLA_BRN,Division of Psychology and Language Sciences,2012,2012/13,24-Sep-12,Full-time,,,,
TMRLINSSYN01,6,MRes Linguistics with specialisation in Syntax,BRN,Faculty of Brain Sciences,PSYLA_BRN,Division of Psychology and Language Sciences,2012,2012/13,24-Sep-12,Part-time,,,,
TMRLINSSYN01,7,MRes Linguistics with specialisation in Syntax,BRN,Faculty of Brain Sciences,PSYLA_BRN,Division of Psychology and Language Sciences,2013,2013/14,23-Sep-13,Full-time,,,,
TMRLINSSYN01,9,MRes Linguistics with specialisation in Syntax,BRN,Faculty of Brain Sciences,PSYLA_BRN,Division of Psychology and Language Sciences,2013,2013/14,23-Sep-13,Part-time,,,,
TMRMBISING01,9,MRes Medical and Biomedical Imaging,ENG,Faculty of Engineering Sciences,MPHYS_ENG,Medical Physics and Bioengineering,2013,2013/14,23-Sep-13,Full-time,FULL_TIME,23-08-13,2013-08-23,"insert into PROGRAM_INSTANCE(program_id, deadline, sequence, study_option) values((select id from PROGRAM where code = 'TMRMBISING01'), '2013-08-23',9,'FULL_TIME');"
TMRMBISING01,7,MRes Medical and Biomedical Imaging,ENG,Faculty of Engineering Sciences,MPHYS_ENG,Medical Physics and Bioengineering,2012,2012/13,24-Sep-12,Full-time,FULL_TIME,24-08-12,2012-08-24,"insert into PROGRAM_INSTANCE(program_id, deadline, sequence, study_option) values((select id from PROGRAM where code = 'TMRMBISING01'), '2012-08-24',7,'FULL_TIME');"
TMRMEDSDRD01,9,MRes Clinical and Experimental Medicine: Drug Discovery,MDS,Faculty of Medical Sciences,MEDCN_MDS,Division of Medicine,2012,2012/13,24-Sep-12,Full-time,,,,
TMRMEDSDRD01,11,MRes Clinical and Experimental Medicine: Drug Discovery,MDS,Faculty of Medical Sciences,MEDCN_MDS,Division of Medicine,2012,2012/13,24-Sep-12,Part-time,,,,
TMRMEDSDRD01,12,MRes Clinical and Experimental Medicine: Drug Discovery,MDS,Faculty of Medical Sciences,MEDCN_MDS,Division of Medicine,2013,2013/14,23-Sep-13,Full-time,,,,
TMRMEDSDRD01,14,MRes Clinical and Experimental Medicine: Drug Discovery,MDS,Faculty of Medical Sciences,MEDCN_MDS,Division of Medicine,2013,2013/14,23-Sep-13,Part-time,,,,
TMRMEDSTCS01,10,MRes Clinical and Experimental Medicine: Translational Clinical Science,MDS,Faculty of Medical Sciences,MEDCN_MDS,Division of Medicine,2012,2012/13,24-Sep-12,Not in attendance: was Full-time,,,,
TMRMEDSTCS01,11,MRes Clinical and Experimental Medicine: Translational Clinical Science,MDS,Faculty of Medical Sciences,MEDCN_MDS,Division of Medicine,2012,2012/13,24-Sep-12,Part-time,,,,
TMRMEDSTCS01,7,MRes Clinical and Experimental Medicine: Translational Clinical Science,MDS,Faculty of Medical Sciences,MEDCN_MDS,Division of Medicine,2013,2013/14,23-Sep-13,Full-time,,,,
TMRMEDSTCS01,6,MRes Clinical and Experimental Medicine: Translational Clinical Science,MDS,Faculty of Medical Sciences,MEDCN_MDS,Division of Medicine,2012,2012/13,24-Sep-12,Full-time,,,,
TMRMPHSING01,5,MRes Medical Physics and Bioengineering,ENG,Faculty of Engineering Sciences,MPHYS_ENG,Medical Physics and Bioengineering,2012,2012/13,24-Sep-12,Full-time,FULL_TIME,24-08-12,2012-08-24,"insert into PROGRAM_INSTANCE(program_id, deadline, sequence, study_option) values((select id from PROGRAM where code = 'TMRMPHSING01'), '2012-08-24',5,'FULL_TIME');"
TMRMPHSING01,8,MRes Medical Physics and Bioengineering,ENG,Faculty of Engineering Sciences,MPHYS_ENG,Medical Physics and Bioengineering,2013,2013/14,23-Sep-13,Full-time,FULL_TIME,23-08-13,2013-08-23,"insert into PROGRAM_INSTANCE(program_id, deadline, sequence, study_option) values((select id from PROGRAM where code = 'TMRMPHSING01'), '2013-08-23',8,'FULL_TIME');"
TMRMPHSING01,4,MRes Medical Physics and Bioengineering,ENG,Faculty of Engineering Sciences,MPHYS_ENG,Medical Physics and Bioengineering,2012,2012/13,24-Sep-12,Modular/flexible study,MODULAR,24-08-12,2012-08-24,"insert into PROGRAM_INSTANCE(program_id, deadline, sequence, study_option) values((select id from PROGRAM where code = 'TMRMPHSING01'), '2012-08-24',4,'MODULAR');"
TMRMPHSING01,7,MRes Medical Physics and Bioengineering,ENG,Faculty of Engineering Sciences,MPHYS_ENG,Medical Physics and Bioengineering,2013,2013/14,23-Sep-13,Modular/flexible study,MODULAR,23-08-13,2013-08-23,"insert into PROGRAM_INSTANCE(program_id, deadline, sequence, study_option) values((select id from PROGRAM where code = 'TMRMPHSING01'), '2013-08-23',7,'MODULAR');"
TMRMSISING01,5,MRes Management Sciences and Innovation,ENG,Faculty of Engineering Sciences,MANSC_ENG,Management Science and Innovation,2013,2013/14,23-Sep-13,Full-time,FULL_TIME,23-08-13,2013-08-23,"insert into PROGRAM_INSTANCE(program_id, deadline, sequence, study_option) values((select id from PROGRAM where code = 'TMRMSISING01'), '2013-08-23',5,'FULL_TIME');"
